reception_time,ip,label,sentence,answer,time
1637230033,78854508d4d0026bf4ce5fdb13742056,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,6854
1637230033,78854508d4d0026bf4ce5fdb13742056,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,2,325143
1637230033,78854508d4d0026bf4ce5fdb13742056,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,3,30268
1637230033,78854508d4d0026bf4ce5fdb13742056,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,5,6936
1637230033,78854508d4d0026bf4ce5fdb13742056,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,8279
1637230236,7f99677cfa07cffd9054681775c2bd12,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,5,12542
1637230236,7f99677cfa07cffd9054681775c2bd12,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,9747
1637230236,7f99677cfa07cffd9054681775c2bd12,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,6040
1637230236,7f99677cfa07cffd9054681775c2bd12,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,2,20168
1637230236,7f99677cfa07cffd9054681775c2bd12,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,7201
1637230236,7f99677cfa07cffd9054681775c2bd12,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,2,5943
1637230236,7f99677cfa07cffd9054681775c2bd12,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,2,7445
1637230236,7f99677cfa07cffd9054681775c2bd12,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,4,10472
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,5364
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,6,6095
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,6,5640
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,7186
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,5251
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,7,1992
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,7,2712
1637230373,3208f4fee8cfc24c6906c1f5c535fdba,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,6098
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,7,14420
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,7,7564
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,7,9162
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,5,11053
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,7,12611
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,11783
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,11578
1637230459,0024f1dcc9a891a6024b5a81d42914e6,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,7105
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,4,18116
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,7952
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,3,16656
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,6,17232
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,1,9298
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,3,14319
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,4,43718
1637230549,06faba9f8087061dd4704ff9f3b723b9,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,2,3541
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,4,6974
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,6,5954
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,2,8050
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,2,7320
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,6,9802
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,3,16097
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,5204
1637231486,bc5bae9b28fdfbc3c7b83230783c9043,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,3,8356
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,4,6770
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,4514
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,6,6328
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,3789
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,5,8755
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,4,5996
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,5,5170
1637232027,ec30c6c5277c6850ce4c9652a395a553,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,5,5882
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,4,5448
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,6,8688
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,6,13439
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,7,11981
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,5,5811
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,4,8480
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,3684
1637233107,f55fbb21e32f6b727eba6ed78263b502,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,3340
1637233231,9a10a7e273dd82e9522708c809699eb7,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,4,21876
1637233231,9a10a7e273dd82e9522708c809699eb7,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,4,20029
1637233231,9a10a7e273dd82e9522708c809699eb7,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,20564
1637233231,9a10a7e273dd82e9522708c809699eb7,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,6,7999
1637233231,9a10a7e273dd82e9522708c809699eb7,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,5,16627
1637233231,9a10a7e273dd82e9522708c809699eb7,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,4,17950
1637233231,9a10a7e273dd82e9522708c809699eb7,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,7668
1637233231,9a10a7e273dd82e9522708c809699eb7,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,25494
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,11984
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,15972
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,9147
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,5362
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,12332
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,1,5087
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,4,9172
1637233522,46ab7d2dc5893438e84a0dc52f3bc5a4,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,5,5360
1637233863,4a05ad256a644cec9cdd739055187978,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,2,11793
1637233863,4a05ad256a644cec9cdd739055187978,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,6,11963
1637233863,4a05ad256a644cec9cdd739055187978,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,2,10311
1637233863,4a05ad256a644cec9cdd739055187978,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,3,9488
1637233863,4a05ad256a644cec9cdd739055187978,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,7188
1637233863,4a05ad256a644cec9cdd739055187978,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,1,13342
1637233863,4a05ad256a644cec9cdd739055187978,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,4,14839
1637233863,4a05ad256a644cec9cdd739055187978,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,1,23727
1637234208,e6376af36a8e62ceb054b787c585469e,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,2,22215
1637234208,e6376af36a8e62ceb054b787c585469e,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,18690
1637234208,e6376af36a8e62ceb054b787c585469e,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,3,15764
1637234208,e6376af36a8e62ceb054b787c585469e,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,15881
1637234208,e6376af36a8e62ceb054b787c585469e,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,3,11997
1637234208,e6376af36a8e62ceb054b787c585469e,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,3,18266
1637234208,e6376af36a8e62ceb054b787c585469e,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,12366
1637234208,e6376af36a8e62ceb054b787c585469e,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,1,7696
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,3,4637
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,5,7129
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,6,6850
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,6232
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,6,8189
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,6548
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,5,6381
1637234508,f4739202d6bf1f8a6d8bc8602c2195f9,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,6,7825
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,9264
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,5,13288
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,5465
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,14026
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,3,6731
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,6,10450
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,5,7969
1637235987,7706f1e72aa49f0141c7d8204c4b8461,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,6,7747
1637236000,5d22805f3d888098e05e2080afcfd98c,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,5,22182
1637236000,5d22805f3d888098e05e2080afcfd98c,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,5,82313
1637236000,5d22805f3d888098e05e2080afcfd98c,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,28110
1637236000,5d22805f3d888098e05e2080afcfd98c,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,5,149128
1637236000,5d22805f3d888098e05e2080afcfd98c,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,2,12159
1637236000,5d22805f3d888098e05e2080afcfd98c,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,2,8751
1637236000,5d22805f3d888098e05e2080afcfd98c,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,3,5632
1637236000,5d22805f3d888098e05e2080afcfd98c,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,47145
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,10025
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,4,7403
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,1,6589
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,7,6740
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,7706
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,13483
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,8992
1637238650,ef3ba06f72ca94af437032b1b7312a66,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,10993
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,5,8171
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,5,7093
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,5,5942
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,5,8055
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,3,10102
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,3,4935
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,4,7493
1637238718,6f74cbcb9a8c1e2a8d70756d8585b49a,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,7718
1637241212,7e0f33cc24c79b48ae801848651606e4,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,6,8852
1637241212,7e0f33cc24c79b48ae801848651606e4,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,10046
1637241212,7e0f33cc24c79b48ae801848651606e4,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,6,8990
1637241212,7e0f33cc24c79b48ae801848651606e4,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,4,6485
1637241212,7e0f33cc24c79b48ae801848651606e4,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,4,6983
1637241212,7e0f33cc24c79b48ae801848651606e4,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,5,9474
1637241212,7e0f33cc24c79b48ae801848651606e4,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,5,15892
1637241212,7e0f33cc24c79b48ae801848651606e4,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,7201
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,7,5950
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,4,10502
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,7,6557
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,2,61848
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,7,11393
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,5,9583
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,8593
1637241264,8ea8e1262d7bdb2f4b7415ca5e20ca75,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,10217
1637245258,33b0848da1ce57634cb12a5843477864,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,5539
1637245258,33b0848da1ce57634cb12a5843477864,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,5,7482
1637245258,33b0848da1ce57634cb12a5843477864,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,5,9990
1637245258,33b0848da1ce57634cb12a5843477864,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,6,4907
1637245258,33b0848da1ce57634cb12a5843477864,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,4,5426
1637245258,33b0848da1ce57634cb12a5843477864,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,4180
1637245258,33b0848da1ce57634cb12a5843477864,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,6,4292
1637245258,33b0848da1ce57634cb12a5843477864,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,6263
1637271771,37adaa703574f3d2acad11c6a73a1589,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,5,10378
1637271771,37adaa703574f3d2acad11c6a73a1589,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,5,14829
1637271771,37adaa703574f3d2acad11c6a73a1589,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,6,7216
1637271771,37adaa703574f3d2acad11c6a73a1589,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,3,10257
1637271771,37adaa703574f3d2acad11c6a73a1589,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,5,13360
1637271771,37adaa703574f3d2acad11c6a73a1589,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,5,5708
