reception_time,controller,order,n,lsg,answer,correct,time,grammatical
1645890576,AcceptabilityJudgment,32,0,13,7,NULL,5594,1
1645890576,AcceptabilityJudgment,47,0,20,,,,0
1645890576,AcceptabilityJudgment,47,0,20,1,NULL,7848,0
1645890576,AcceptabilityJudgment,43,0,18,,,,1
1645890576,AcceptabilityJudgment,43,0,18,7,NULL,8798,1
1645890576,AcceptabilityJudgment,55,0,24,,,,0
1645890576,AcceptabilityJudgment,55,0,24,1,NULL,7650,0
1645890576,AcceptabilityJudgment,40,0,17,,,,1
1645890576,AcceptabilityJudgment,40,0,17,7,NULL,7066,1
1645890576,AcceptabilityJudgment,51,0,22,,,,0
1645890576,AcceptabilityJudgment,51,0,22,1,NULL,8035,0
1645890576,AcceptabilityJudgment,35,0,14,,,,1
1645890576,AcceptabilityJudgment,35,0,14,7,NULL,7218,1
1645890576,AcceptabilityJudgment,44,0,19,,,,0
1645890576,AcceptabilityJudgment,44,0,19,1,NULL,4437,0
1645890576,AcceptabilityJudgment,39,0,16,,,,1
1645890576,AcceptabilityJudgment,39,0,16,7,NULL,6949,1
1645890576,AcceptabilityJudgment,52,0,23,,,,0
1645890576,AcceptabilityJudgment,52,0,23,1,NULL,7651,0
1645891330,AcceptabilityJudgment,53,0,23,,,,0
1645891330,AcceptabilityJudgment,53,0,23,2,NULL,10031,0
1645891330,AcceptabilityJudgment,34,0,14,,,,1
1645891330,AcceptabilityJudgment,34,0,14,7,NULL,12422,1
1645891330,AcceptabilityJudgment,45,0,19,,,,0
1645891330,AcceptabilityJudgment,45,0,19,1,NULL,7102,0
1645891330,AcceptabilityJudgment,41,0,17,,,,1
1645891330,AcceptabilityJudgment,41,0,17,7,NULL,6701,1
1645891330,AcceptabilityJudgment,46,0,20,,,,0
1645891330,AcceptabilityJudgment,46,0,20,1,NULL,7670,0
1645891330,AcceptabilityJudgment,42,0,18,,,,1
1645891330,AcceptabilityJudgment,42,0,18,5,NULL,11437,1
1645891330,AcceptabilityJudgment,50,0,22,,,,0
1645891330,AcceptabilityJudgment,50,0,22,3,NULL,6312,0
1645891330,AcceptabilityJudgment,33,0,13,,,,1
1645891330,AcceptabilityJudgment,33,0,13,5,NULL,10023,1
1645891330,AcceptabilityJudgment,54,0,24,,,,0
1645891330,AcceptabilityJudgment,54,0,24,3,NULL,12120,0
1645891330,AcceptabilityJudgment,37,0,15,,,,1
1645891330,AcceptabilityJudgment,37,0,15,6,NULL,5494,1
1645891330,AcceptabilityJudgment,49,0,21,,,,0
1645891330,AcceptabilityJudgment,49,0,21,3,NULL,11219,0
1645891330,AcceptabilityJudgment,38,0,16,,,,1
1645891330,AcceptabilityJudgment,38,0,16,7,NULL,4882,1
1645891562,AcceptabilityJudgment,55,0,24,,,,0
1645891562,AcceptabilityJudgment,55,0,24,1,NULL,21236,0
1645891562,AcceptabilityJudgment,43,0,18,,,,1
1645891562,AcceptabilityJudgment,43,0,18,7,NULL,25759,1
1645891562,AcceptabilityJudgment,52,0,23,,,,0
1645891562,AcceptabilityJudgment,52,0,23,1,NULL,19481,0
1645891562,AcceptabilityJudgment,35,0,14,,,,1
1645891562,AcceptabilityJudgment,35,0,14,7,NULL,16051,1
1645891562,AcceptabilityJudgment,48,0,21,,,,0
1645891562,AcceptabilityJudgment,48,0,21,1,NULL,11270,0
1645891562,AcceptabilityJudgment,40,0,17,,,,1
1645891562,AcceptabilityJudgment,40,0,17,7,NULL,19967,1
1645891562,AcceptabilityJudgment,51,0,22,,,,0
1645891562,AcceptabilityJudgment,51,0,22,1,NULL,11290,0
1645891562,AcceptabilityJudgment,39,0,16,,,,1
1645891562,AcceptabilityJudgment,39,0,16,2,NULL,18579,1
1645891562,AcceptabilityJudgment,44,0,19,,,,0
1645891562,AcceptabilityJudgment,44,0,19,1,NULL,6836,0
1645891562,AcceptabilityJudgment,36,0,15,,,,1
1645891562,AcceptabilityJudgment,36,0,15,7,NULL,21501,1
1645891562,AcceptabilityJudgment,47,0,20,,,,0
1645891562,AcceptabilityJudgment,47,0,20,1,NULL,14754,0
1645891562,AcceptabilityJudgment,32,0,13,,,,1
1645891562,AcceptabilityJudgment,32,0,13,7,NULL,6838,1
1645891671,AcceptabilityJudgment,54,0,24,,,,0
1645891671,AcceptabilityJudgment,54,0,24,1,NULL,10481,0
1645891671,AcceptabilityJudgment,37,0,15,,,,1
1645891671,AcceptabilityJudgment,37,0,15,7,NULL,16337,1
1645891671,AcceptabilityJudgment,46,0,20,,,,0
1645891671,AcceptabilityJudgment,46,0,20,1,NULL,10471,0
1645891671,AcceptabilityJudgment,34,0,14,,,,1
1645891671,AcceptabilityJudgment,34,0,14,7,NULL,34047,1
1645891671,AcceptabilityJudgment,49,0,21,,,,0
1645891671,AcceptabilityJudgment,49,0,21,1,NULL,9958,0
1645891671,AcceptabilityJudgment,38,0,16,,,,1
1645891671,AcceptabilityJudgment,38,0,16,7,NULL,6482,1
1645891671,AcceptabilityJudgment,53,0,23,,,,0
1645891671,AcceptabilityJudgment,53,0,23,1,NULL,36466,0
1645891671,AcceptabilityJudgment,41,0,17,,,,1
1645891671,AcceptabilityJudgment,41,0,17,4,NULL,35887,1
1645891671,AcceptabilityJudgment,50,0,22,,,,0
1645891671,AcceptabilityJudgment,50,0,22,1,NULL,13797,0
1645891671,AcceptabilityJudgment,42,0,18,,,,1
1645891671,AcceptabilityJudgment,42,0,18,6,NULL,32649,1
1645891671,AcceptabilityJudgment,45,0,19,,,,0
1645891671,AcceptabilityJudgment,45,0,19,1,NULL,6109,0
1645891671,AcceptabilityJudgment,33,0,13,,,,1
1645891671,AcceptabilityJudgment,33,0,13,6,NULL,35163,1
1645892011,AcceptabilityJudgment,41,0,17,,,,1
1645892011,AcceptabilityJudgment,41,0,17,3,NULL,23263,1
1645892011,AcceptabilityJudgment,46,0,20,,,,0
1645892011,AcceptabilityJudgment,46,0,20,2,NULL,19338,0
1645892011,AcceptabilityJudgment,34,0,14,,,,1
1645892011,AcceptabilityJudgment,34,0,14,4,NULL,15630,1
1645892011,AcceptabilityJudgment,49,0,21,,,,0
1645892011,AcceptabilityJudgment,49,0,21,2,NULL,11273,0
1645892011,AcceptabilityJudgment,38,0,16,,,,1
1645892011,AcceptabilityJudgment,38,0,16,5,NULL,9962,1
1645892011,AcceptabilityJudgment,45,0,19,,,,0
1645892011,AcceptabilityJudgment,45,0,19,2,NULL,10734,0
1645892011,AcceptabilityJudgment,33,0,13,,,,1
1645892011,AcceptabilityJudgment,33,0,13,4,NULL,15010,1
1645892011,AcceptabilityJudgment,53,0,23,,,,0
1645892011,AcceptabilityJudgment,53,0,23,2,NULL,9239,0
1645892011,AcceptabilityJudgment,42,0,18,,,,1
1645892011,AcceptabilityJudgment,42,0,18,5,NULL,9098,1
1645892011,AcceptabilityJudgment,54,0,24,,,,0
1645892011,AcceptabilityJudgment,54,0,24,4,NULL,7988,0
1645892011,AcceptabilityJudgment,37,0,15,,,,1
1645892011,AcceptabilityJudgment,37,0,15,3,NULL,6621,1
1645892011,AcceptabilityJudgment,50,0,22,,,,0
1645892011,AcceptabilityJudgment,50,0,22,2,NULL,8115,0
1645892237,AcceptabilityJudgment,40,0,17,,,,1
1645892237,AcceptabilityJudgment,40,0,17,7,NULL,13706,1
1645892237,AcceptabilityJudgment,44,0,19,,,,0
1645892237,AcceptabilityJudgment,44,0,19,1,NULL,5216,0
1645892237,AcceptabilityJudgment,39,0,16,,,,1
1645892237,AcceptabilityJudgment,39,0,16,3,NULL,20059,1
1645892237,AcceptabilityJudgment,52,0,23,,,,0
1645892237,AcceptabilityJudgment,52,0,23,1,NULL,18031,0
1645892237,AcceptabilityJudgment,43,0,18,,,,1
1645892237,AcceptabilityJudgment,43,0,18,7,NULL,14936,1
1645892237,AcceptabilityJudgment,47,0,20,,,,0
1645892237,AcceptabilityJudgment,47,0,20,2,NULL,17271,0
1645892237,AcceptabilityJudgment,36,0,15,,,,1
1645892237,AcceptabilityJudgment,36,0,15,7,NULL,11628,1
1645892237,AcceptabilityJudgment,51,0,22,,,,0
1645892237,AcceptabilityJudgment,51,0,22,1,NULL,7980,0
1645892237,AcceptabilityJudgment,32,0,13,,,,1
1645892237,AcceptabilityJudgment,32,0,13,7,NULL,10975,1
1645892237,AcceptabilityJudgment,55,0,24,,,,0
1645892237,AcceptabilityJudgment,55,0,24,1,NULL,10717,0
1645892237,AcceptabilityJudgment,35,0,14,,,,1
1645892237,AcceptabilityJudgment,35,0,14,2,NULL,7827,1
1645892237,AcceptabilityJudgment,48,0,21,,,,0
1645892237,AcceptabilityJudgment,48,0,21,2,NULL,9296,0
1645892979,AcceptabilityJudgment,42,0,18,,,,1
1645892979,AcceptabilityJudgment,42,0,18,5,NULL,15165,1
1645892979,AcceptabilityJudgment,49,0,21,,,,0
1645892979,AcceptabilityJudgment,49,0,21,1,NULL,7680,0
1645892979,AcceptabilityJudgment,33,0,13,,,,1
1645892979,AcceptabilityJudgment,33,0,13,7,NULL,10292,1
1645892979,AcceptabilityJudgment,45,0,19,,,,0
1645892979,AcceptabilityJudgment,45,0,19,1,NULL,5766,0
1645892979,AcceptabilityJudgment,37,0,15,,,,1
1645892979,AcceptabilityJudgment,37,0,15,5,NULL,11202,1
1645892979,AcceptabilityJudgment,53,0,23,,,,0
1645892979,AcceptabilityJudgment,53,0,23,2,NULL,12005,0
1645892979,AcceptabilityJudgment,34,0,14,,,,1
1645892979,AcceptabilityJudgment,34,0,14,7,NULL,8615,1
1645892979,AcceptabilityJudgment,50,0,22,,,,0
1645892979,AcceptabilityJudgment,50,0,22,2,NULL,5359,0
1645892979,AcceptabilityJudgment,38,0,16,,,,1
1645892979,AcceptabilityJudgment,38,0,16,6,NULL,6005,1
1645892979,AcceptabilityJudgment,54,0,24,,,,0
1645892979,AcceptabilityJudgment,54,0,24,2,NULL,8642,0
1645892979,AcceptabilityJudgment,41,0,17,,,,1
1645892979,AcceptabilityJudgment,41,0,17,6,NULL,6163,1
1645892979,AcceptabilityJudgment,46,0,20,,,,0
1645892979,AcceptabilityJudgment,46,0,20,1,NULL,9577,0
1645895790,AcceptabilityJudgment,55,0,24,,,,0
1645895790,AcceptabilityJudgment,55,0,24,1,NULL,12465,0
1645895790,AcceptabilityJudgment,35,0,14,,,,1
1645895790,AcceptabilityJudgment,35,0,14,7,NULL,22979,1
1645895790,AcceptabilityJudgment,47,0,20,,,,0
1645895790,AcceptabilityJudgment,47,0,20,1,NULL,11206,0
1645895790,AcceptabilityJudgment,43,0,18,,,,1
1645895790,AcceptabilityJudgment,43,0,18,4,NULL,18857,1
1645895790,AcceptabilityJudgment,52,0,23,,,,0
1645895790,AcceptabilityJudgment,52,0,23,1,NULL,12874,0
1645895790,AcceptabilityJudgment,39,0,16,,,,1
1645895790,AcceptabilityJudgment,39,0,16,4,NULL,26819,1
1645895790,AcceptabilityJudgment,48,0,21,,,,0
1645895790,AcceptabilityJudgment,48,0,21,1,NULL,8257,0
1645895790,AcceptabilityJudgment,36,0,15,,,,1
1645895790,AcceptabilityJudgment,36,0,15,7,NULL,29961,1
1645895790,AcceptabilityJudgment,44,0,19,,,,0
1645895790,AcceptabilityJudgment,44,0,19,1,NULL,6944,0
1645895790,AcceptabilityJudgment,32,0,13,,,,1
1645895790,AcceptabilityJudgment,32,0,13,7,NULL,41778,1
1645895790,AcceptabilityJudgment,51,0,22,,,,0
1645895790,AcceptabilityJudgment,51,0,22,1,NULL,11952,0
1645895790,AcceptabilityJudgment,40,0,17,,,,1
1645895790,AcceptabilityJudgment,40,0,17,7,NULL,13316,1
1645895864,AcceptabilityJudgment,55,0,24,,,,0
1645895864,AcceptabilityJudgment,55,0,24,1,NULL,16816,0
1645895864,AcceptabilityJudgment,43,0,18,,,,1
1645895864,AcceptabilityJudgment,43,0,18,6,NULL,21663,1
1645895864,AcceptabilityJudgment,48,0,21,,,,0
1645895864,AcceptabilityJudgment,48,0,21,1,NULL,8083,0
1645895864,AcceptabilityJudgment,36,0,15,,,,1
1645895864,AcceptabilityJudgment,36,0,15,6,NULL,19773,1
1645895864,AcceptabilityJudgment,51,0,22,,,,0
1645895864,AcceptabilityJudgment,51,0,22,1,NULL,12687,0
1645895864,AcceptabilityJudgment,39,0,16,,,,1
1645895864,AcceptabilityJudgment,39,0,16,3,NULL,18579,1
1645895864,AcceptabilityJudgment,44,0,19,,,,0
1645895864,AcceptabilityJudgment,44,0,19,1,NULL,7846,0
1645895864,AcceptabilityJudgment,35,0,14,,,,1
1645895864,AcceptabilityJudgment,35,0,14,5,NULL,24856,1
1645895864,AcceptabilityJudgment,52,0,23,,,,0
1645895864,AcceptabilityJudgment,52,0,23,1,NULL,15813,0
1645895864,AcceptabilityJudgment,32,0,13,,,,1
1645895864,AcceptabilityJudgment,32,0,13,7,NULL,8542,1
1645895864,AcceptabilityJudgment,47,0,20,,,,0
1645895864,AcceptabilityJudgment,47,0,20,1,NULL,9873,0
1645895864,AcceptabilityJudgment,40,0,17,,,,1
1645895864,AcceptabilityJudgment,40,0,17,7,NULL,19510,1
1645897034,AcceptabilityJudgment,35,0,14,,,,1
1645897034,AcceptabilityJudgment,35,0,14,6,NULL,7618,1
1645897034,AcceptabilityJudgment,47,0,20,,,,0
1645897034,AcceptabilityJudgment,47,0,20,3,NULL,7485,0
1645897034,AcceptabilityJudgment,39,0,16,,,,1
1645897034,AcceptabilityJudgment,39,0,16,5,NULL,15235,1
1645897034,AcceptabilityJudgment,51,0,22,,,,0
1645897034,AcceptabilityJudgment,51,0,22,3,NULL,20945,0
1645897034,AcceptabilityJudgment,40,0,17,,,,1
1645897034,AcceptabilityJudgment,40,0,17,2,NULL,15277,1
1645897034,AcceptabilityJudgment,48,0,21,,,,0
1645897034,AcceptabilityJudgment,48,0,21,2,NULL,6109,0
1645897034,AcceptabilityJudgment,32,0,13,,,,1
1645897034,AcceptabilityJudgment,32,0,13,4,NULL,5656,1
1645897034,AcceptabilityJudgment,55,0,24,,,,0
1645897034,AcceptabilityJudgment,55,0,24,3,NULL,10883,0
1645897034,AcceptabilityJudgment,43,0,18,,,,1
1645897034,AcceptabilityJudgment,43,0,18,6,NULL,5253,1
1645897034,AcceptabilityJudgment,52,0,23,,,,0
1645897034,AcceptabilityJudgment,52,0,23,3,NULL,12428,0
1645897034,AcceptabilityJudgment,36,0,15,,,,1
1645897034,AcceptabilityJudgment,36,0,15,3,NULL,11422,1
1645897034,AcceptabilityJudgment,44,0,19,,,,0
1645897034,AcceptabilityJudgment,44,0,19,3,NULL,7043,0
1645899763,AcceptabilityJudgment,52,0,23,,,,0
1645899763,AcceptabilityJudgment,52,0,23,1,NULL,13444,0
1645899763,AcceptabilityJudgment,39,0,16,,,,1
1645899763,AcceptabilityJudgment,39,0,16,1,NULL,11690,1
1645899763,AcceptabilityJudgment,48,0,21,,,,0
1645899763,AcceptabilityJudgment,48,0,21,1,NULL,7947,0
1645899763,AcceptabilityJudgment,35,0,14,,,,1
1645899763,AcceptabilityJudgment,35,0,14,7,NULL,5853,1
1645899763,AcceptabilityJudgment,44,0,19,,,,0
1645899763,AcceptabilityJudgment,44,0,19,1,NULL,4744,0
1645899763,AcceptabilityJudgment,36,0,15,,,,1
1645899763,AcceptabilityJudgment,36,0,15,3,NULL,19944,1
1645899763,AcceptabilityJudgment,55,0,24,,,,0
1645899763,AcceptabilityJudgment,55,0,24,1,NULL,10271,0
1645899763,AcceptabilityJudgment,43,0,18,,,,1
1645899763,AcceptabilityJudgment,43,0,18,7,NULL,10042,1
1645899763,AcceptabilityJudgment,51,0,22,,,,0
1645899763,AcceptabilityJudgment,51,0,22,1,NULL,13165,0
1645899763,AcceptabilityJudgment,40,0,17,,,,1
1645899763,AcceptabilityJudgment,40,0,17,7,NULL,17868,1
1645899763,AcceptabilityJudgment,47,0,20,,,,0
1645899763,AcceptabilityJudgment,47,0,20,1,NULL,8250,0
1645899763,AcceptabilityJudgment,32,0,13,,,,1
1645899763,AcceptabilityJudgment,32,0,13,7,NULL,10692,1
1645900498,AcceptabilityJudgment,51,0,22,,,,0
1645900498,AcceptabilityJudgment,51,0,22,6,NULL,28019,0
1645900498,AcceptabilityJudgment,40,0,17,,,,1
1645900498,AcceptabilityJudgment,40,0,17,1,NULL,15808,1
1645900498,AcceptabilityJudgment,44,0,19,,,,0
1645900498,AcceptabilityJudgment,44,0,19,3,NULL,17600,0
1645900498,AcceptabilityJudgment,36,0,15,,,,1
1645900498,AcceptabilityJudgment,36,0,15,7,NULL,14777,1
1645900498,AcceptabilityJudgment,48,0,21,,,,0
1645900498,AcceptabilityJudgment,48,0,21,2,NULL,9429,0
1645900498,AcceptabilityJudgment,32,0,13,,,,1
1645900498,AcceptabilityJudgment,32,0,13,7,NULL,5031,1
1645900498,AcceptabilityJudgment,47,0,20,,,,0
1645900498,AcceptabilityJudgment,47,0,20,4,NULL,16614,0
1645900498,AcceptabilityJudgment,35,0,14,,,,1
1645900498,AcceptabilityJudgment,35,0,14,7,NULL,6001,1
1645900498,AcceptabilityJudgment,52,0,23,,,,0
1645900498,AcceptabilityJudgment,52,0,23,3,NULL,9141,0
1645900498,AcceptabilityJudgment,39,0,16,,,,1
1645900498,AcceptabilityJudgment,39,0,16,6,NULL,22804,1
1645900498,AcceptabilityJudgment,55,0,24,,,,0
1645900498,AcceptabilityJudgment,55,0,24,1,NULL,8078,0
1645900498,AcceptabilityJudgment,43,0,18,,,,1
1645900498,AcceptabilityJudgment,43,0,18,7,NULL,8677,1
1645903934,AcceptabilityJudgment,46,0,20,,,,0
1645903934,AcceptabilityJudgment,46,0,20,1,NULL,11679,0
1645903934,AcceptabilityJudgment,37,0,15,,,,1
1645903934,AcceptabilityJudgment,37,0,15,2,NULL,13789,1
1645903934,AcceptabilityJudgment,45,0,19,,,,0
1645903934,AcceptabilityJudgment,45,0,19,1,NULL,10947,0
1645903934,AcceptabilityJudgment,42,0,18,,,,1
1645903934,AcceptabilityJudgment,42,0,18,3,NULL,20800,1
1645903934,AcceptabilityJudgment,53,0,23,,,,0
1645903934,AcceptabilityJudgment,53,0,23,1,NULL,9358,0
1645903934,AcceptabilityJudgment,38,0,16,,,,1
1645903934,AcceptabilityJudgment,38,0,16,5,NULL,8685,1
1645903934,AcceptabilityJudgment,50,0,22,,,,0
1645903934,AcceptabilityJudgment,50,0,22,2,NULL,10302,0
1645903934,AcceptabilityJudgment,41,0,17,,,,1
1645903934,AcceptabilityJudgment,41,0,17,3,NULL,11598,1
1645903934,AcceptabilityJudgment,49,0,21,,,,0
1645903934,AcceptabilityJudgment,49,0,21,3,NULL,8210,0
1645903934,AcceptabilityJudgment,34,0,14,,,,1
1645903934,AcceptabilityJudgment,34,0,14,6,NULL,10577,1
1645903934,AcceptabilityJudgment,54,0,24,,,,0
1645903934,AcceptabilityJudgment,54,0,24,4,NULL,19401,0
1645903934,AcceptabilityJudgment,33,0,13,,,,1
1645903934,AcceptabilityJudgment,33,0,13,4,NULL,16115,1
1645907840,AcceptabilityJudgment,33,0,13,,,,1
1645907840,AcceptabilityJudgment,33,0,13,4,NULL,8085,1
1645907840,AcceptabilityJudgment,50,0,22,,,,0
1645907840,AcceptabilityJudgment,50,0,22,2,NULL,5080,0
1645907840,AcceptabilityJudgment,42,0,18,,,,1
1645907840,AcceptabilityJudgment,42,0,18,5,NULL,8683,1
1645907840,AcceptabilityJudgment,54,0,24,,,,0
1645907840,AcceptabilityJudgment,54,0,24,6,NULL,6235,0
1645907840,AcceptabilityJudgment,34,0,14,,,,1
1645907840,AcceptabilityJudgment,34,0,14,5,NULL,5398,1
1645907840,AcceptabilityJudgment,53,0,23,,,,0
1645907840,AcceptabilityJudgment,53,0,23,2,NULL,9832,0
1645907840,AcceptabilityJudgment,37,0,15,,,,1
1645907840,AcceptabilityJudgment,37,0,15,2,NULL,5380,1
1645907840,AcceptabilityJudgment,46,0,20,,,,0
1645907840,AcceptabilityJudgment,46,0,20,2,NULL,5810,0
1645907840,AcceptabilityJudgment,38,0,16,,,,1
1645907840,AcceptabilityJudgment,38,0,16,3,NULL,7624,1
1645907840,AcceptabilityJudgment,49,0,21,,,,0
1645907840,AcceptabilityJudgment,49,0,21,2,NULL,6565,0
1645907840,AcceptabilityJudgment,41,0,17,,,,1
1645907840,AcceptabilityJudgment,41,0,17,6,NULL,7082,1
1645907840,AcceptabilityJudgment,45,0,19,,,,0
1645907840,AcceptabilityJudgment,45,0,19,4,NULL,5456,0
1645957988,AcceptabilityJudgment,36,0,15,,,,1
1645957988,AcceptabilityJudgment,36,0,15,6,NULL,10620,1
1645957988,AcceptabilityJudgment,51,0,22,,,,0
1645957988,AcceptabilityJudgment,51,0,22,2,NULL,16176,0
1645957988,AcceptabilityJudgment,40,0,17,,,,1
1645957988,AcceptabilityJudgment,40,0,17,5,NULL,18154,1
1645957988,AcceptabilityJudgment,52,0,23,,,,0
1645957988,AcceptabilityJudgment,52,0,23,1,NULL,17481,0
1645957988,AcceptabilityJudgment,39,0,16,,,,1
1645957988,AcceptabilityJudgment,39,0,16,4,NULL,16565,1
1645957988,AcceptabilityJudgment,48,0,21,,,,0
1645957988,AcceptabilityJudgment,48,0,21,1,NULL,8146,0
1645957988,AcceptabilityJudgment,32,0,13,,,,1
1645957988,AcceptabilityJudgment,32,0,13,7,NULL,6465,1
1645957988,AcceptabilityJudgment,44,0,19,,,,0
1645957988,AcceptabilityJudgment,44,0,19,1,NULL,5884,0
1645957988,AcceptabilityJudgment,35,0,14,,,,1
1645957988,AcceptabilityJudgment,35,0,14,6,NULL,9980,1
1645957988,AcceptabilityJudgment,55,0,24,,,,0
1645957988,AcceptabilityJudgment,55,0,24,1,NULL,9974,0
1645957988,AcceptabilityJudgment,43,0,18,,,,1
1645957988,AcceptabilityJudgment,43,0,18,6,NULL,7079,1
1645957988,AcceptabilityJudgment,47,0,20,,,,0
1645957988,AcceptabilityJudgment,47,0,20,5,NULL,8369,0
1645965458,AcceptabilityJudgment,46,0,20,,,,0
1645965458,AcceptabilityJudgment,46,0,20,1,NULL,11731,0
1645965458,AcceptabilityJudgment,42,0,18,,,,1
1645965458,AcceptabilityJudgment,42,0,18,6,NULL,10533,1
1645965458,AcceptabilityJudgment,53,0,23,,,,0
1645965458,AcceptabilityJudgment,53,0,23,7,NULL,8901,0
1645965458,AcceptabilityJudgment,37,0,15,,,,1
1645965458,AcceptabilityJudgment,37,0,15,7,NULL,5670,1
1645965458,AcceptabilityJudgment,45,0,19,,,,0
1645965458,AcceptabilityJudgment,45,0,19,1,NULL,6987,0
1645965458,AcceptabilityJudgment,41,0,17,,,,1
1645965458,AcceptabilityJudgment,41,0,17,7,NULL,6333,1
1645965458,AcceptabilityJudgment,49,0,21,,,,0
1645965458,AcceptabilityJudgment,49,0,21,7,NULL,6904,0
1645965458,AcceptabilityJudgment,38,0,16,,,,1
1645965458,AcceptabilityJudgment,38,0,16,7,NULL,6658,1
1645965458,AcceptabilityJudgment,54,0,24,,,,0
1645965458,AcceptabilityJudgment,54,0,24,7,NULL,9376,0
1645965458,AcceptabilityJudgment,34,0,14,,,,1
1645965458,AcceptabilityJudgment,34,0,14,7,NULL,8879,1
1645965458,AcceptabilityJudgment,50,0,22,,,,0
1645965458,AcceptabilityJudgment,50,0,22,1,NULL,9783,0
1645965458,AcceptabilityJudgment,33,0,13,,,,1
1645965458,AcceptabilityJudgment,33,0,13,1,NULL,13726,1
1645991873,AcceptabilityJudgment,36,0,15,,,,1
1645991873,AcceptabilityJudgment,36,0,15,7,NULL,10371,1
1645991873,AcceptabilityJudgment,44,0,19,,,,0
1645991873,AcceptabilityJudgment,44,0,19,1,NULL,4285,0
1645991873,AcceptabilityJudgment,39,0,16,,,,1
1645991873,AcceptabilityJudgment,39,0,16,6,NULL,10433,1
1645991873,AcceptabilityJudgment,52,0,23,,,,0
1645991873,AcceptabilityJudgment,52,0,23,1,NULL,5586,0
1645991873,AcceptabilityJudgment,43,0,18,,,,1
1645991873,AcceptabilityJudgment,43,0,18,7,NULL,11048,1
1645991873,AcceptabilityJudgment,55,0,24,,,,0
1645991873,AcceptabilityJudgment,55,0,24,1,NULL,8431,0
1645991873,AcceptabilityJudgment,40,0,17,,,,1
1645991873,AcceptabilityJudgment,40,0,17,7,NULL,7700,1
1645991873,AcceptabilityJudgment,47,0,20,,,,0
1645991873,AcceptabilityJudgment,47,0,20,1,NULL,4063,0
1645991873,AcceptabilityJudgment,35,0,14,,,,1
1645991873,AcceptabilityJudgment,35,0,14,7,NULL,5024,1
1645991873,AcceptabilityJudgment,51,0,22,,,,0
1645991873,AcceptabilityJudgment,51,0,22,1,NULL,5873,0
1645991873,AcceptabilityJudgment,32,0,13,,,,1
1645991873,AcceptabilityJudgment,32,0,13,7,NULL,3499,1
1645991873,AcceptabilityJudgment,48,0,21,,,,0
1645991873,AcceptabilityJudgment,48,0,21,1,NULL,3046,0
1646055478,AcceptabilityJudgment,41,0,17,,,,1
1646055478,AcceptabilityJudgment,41,0,17,7,NULL,8947,1
1646055478,AcceptabilityJudgment,45,0,19,,,,0
1646055478,AcceptabilityJudgment,45,0,19,1,NULL,4588,0
1646055478,AcceptabilityJudgment,33,0,13,,,,1
1646055478,AcceptabilityJudgment,33,0,13,2,NULL,16708,1
1646055478,AcceptabilityJudgment,46,0,20,,,,0
1646055478,AcceptabilityJudgment,46,0,20,1,NULL,8366,0
1646055478,AcceptabilityJudgment,34,0,14,,,,1
1646055478,AcceptabilityJudgment,34,0,14,1,NULL,26516,1
1646055478,AcceptabilityJudgment,53,0,23,,,,0
1646055478,AcceptabilityJudgment,53,0,23,1,NULL,5568,0
1646055478,AcceptabilityJudgment,42,0,18,,,,1
1646055478,AcceptabilityJudgment,42,0,18,7,NULL,14671,1
1646055478,AcceptabilityJudgment,49,0,21,,,,0
1646055478,AcceptabilityJudgment,49,0,21,1,NULL,3709,0
1646055478,AcceptabilityJudgment,38,0,16,,,,1
1646055478,AcceptabilityJudgment,38,0,16,7,NULL,7332,1
1646055478,AcceptabilityJudgment,54,0,24,,,,0
1646055478,AcceptabilityJudgment,54,0,24,1,NULL,5586,0
1646055478,AcceptabilityJudgment,37,0,15,,,,1
1646055478,AcceptabilityJudgment,37,0,15,1,NULL,6311,1
1646055478,AcceptabilityJudgment,50,0,22,,,,0
1646055478,AcceptabilityJudgment,50,0,22,1,NULL,3992,0
1646090194,AcceptabilityJudgment,48,0,21,,,,0
1646090194,AcceptabilityJudgment,48,0,21,1,NULL,10576,0
1646090194,AcceptabilityJudgment,39,0,16,,,,1
1646090194,AcceptabilityJudgment,39,0,16,4,NULL,12773,1
1646090194,AcceptabilityJudgment,52,0,23,,,,0
1646090194,AcceptabilityJudgment,52,0,23,1,NULL,10511,0
1646090194,AcceptabilityJudgment,32,0,13,,,,1
1646090194,AcceptabilityJudgment,32,0,13,7,NULL,8714,1
1646090194,AcceptabilityJudgment,47,0,20,,,,0
1646090194,AcceptabilityJudgment,47,0,20,2,NULL,10240,0
1646090194,AcceptabilityJudgment,40,0,17,,,,1
1646090194,AcceptabilityJudgment,40,0,17,5,NULL,14292,1
1646090194,AcceptabilityJudgment,51,0,22,,,,0
1646090194,AcceptabilityJudgment,51,0,22,1,NULL,8612,0
1646090194,AcceptabilityJudgment,43,0,18,,,,1
1646090194,AcceptabilityJudgment,43,0,18,6,NULL,36892,1
1646090194,AcceptabilityJudgment,55,0,24,,,,0
1646090194,AcceptabilityJudgment,55,0,24,2,NULL,10893,0
1646090194,AcceptabilityJudgment,36,0,15,,,,1
1646090194,AcceptabilityJudgment,36,0,15,7,NULL,10479,1
1646090194,AcceptabilityJudgment,44,0,19,,,,0
1646090194,AcceptabilityJudgment,44,0,19,4,NULL,4792,0
1646090194,AcceptabilityJudgment,35,0,14,,,,1
